时间,温度℃,气压hPa,相对湿度%,风向/度,风速m/s,降水mm,测点,经度,纬度,,,
2/21/2020 19:00,5.9,1020,92,290/WNW,3.9,0,54853,120.42,36.17,山东,青岛,崂山
2/21/2020 20:00,5.4,1020,94,299/WNW,2.1,0,54853,120.42,36.17,山东,青岛,崂山
2/21/2020 21:00,4.6,1020.4,94,309/NW,2,0,54853,120.42,36.17,山东,青岛,崂山
2/21/2020 22:00,4.4,1021,94,306/NW,2.4,0,54853,120.42,36.17,山东,青岛,崂山
2/21/2020 23:00,4.5,1021,95,301/WNW,2.4,0,54853,120.42,36.17,山东,青岛,崂山
2/22/2020 0:00,4.2,1021,96,308/NW,2,0,54853,120.42,36.17,山东,青岛,崂山
2/22/2020 1:00,4.4,1021.4,97,295/WNW,4.2,0,54853,120.42,36.17,山东,青岛,崂山
2/22/2020 2:00,3.7,1021,96,309/NW,2.8,0,54853,120.42,36.17,山东,青岛,崂山
2/22/2020 3:00,3.9,1021,95,290/WNW,4.3,0,54853,120.42,36.17,山东,青岛,崂山
2/22/2020 4:00,3.7,1021.1,86,312/NW,2.6,0,54853,120.42,36.17,山东,青岛,崂山
2/22/2020 5:00,3.4,1021.5,90,288/WNW,5,0,54853,120.42,36.17,山东,青岛,崂山
2/22/2020 6:00,3.4,1022,90,301/WNW,6.7,0,54853,120.42,36.17,山东,青岛,崂山
2/22/2020 7:00,2.5,1023,70,297/WNW,4.4,0,54853,120.42,36.17,山东,青岛,崂山
2/22/2020 8:00,3,1024.2,62,302/WNW,8.9,0,54853,120.42,36.17,山东,青岛,崂山
2/22/2020 9:00,4.1,1025,51,345/NNW,7.4,0,54853,120.42,36.17,山东,青岛,崂山
2/22/2020 10:00,5.2,1025.1,38,306/NW,9.5,0,54853,120.42,36.17,山东,青岛,崂山
2/22/2020 11:00,6.2,1024.8,36,337/NNW,10.6,0,54853,120.42,36.17,山东,青岛,崂山
2/22/2020 12:00,6.4,1025,34,301/WNW,13.9,0,54853,120.42,36.17,山东,青岛,崂山
2/22/2020 13:00,6.8,1024.1,34,334/NNW,14.1,0,54853,120.42,36.17,山东,青岛,崂山
2/22/2020 14:00,7.1,1024,32,322/NW,8,0,54853,120.42,36.17,山东,青岛,崂山
2/22/2020 15:00,6.9,1024,30,318/NW,15.2,0,54853,120.42,36.17,山东,青岛,崂山
2/22/2020 16:00,7.2,1024.1,30,313/NW,9.3,0,54853,120.42,36.17,山东,青岛,崂山
2/22/2020 17:00,6.4,1024,34,309/NW,7.8,0,54853,120.42,36.17,山东,青岛,崂山
2/22/2020 18:00,5.5,1024,37,329/NNW,4.8,0,54853,120.42,36.17,山东,青岛,崂山
2/22/2020 19:00,4.4,1025,39,315/NW,5.3,0,54853,120.42,36.17,山东,青岛,崂山
2/22/2020 20:00,4.2,1025.5,38,311/NW,3.6,0,54853,120.42,36.17,山东,青岛,崂山
2/22/2020 21:00,3.3,1026,39,303/WNW,2.9,0,54853,120.42,36.17,山东,青岛,崂山
2/22/2020 22:00,3.7,1025.5,35,298/WNW,3,0,54853,120.42,36.17,山东,青岛,崂山
2/22/2020 23:00,2,1026,48,249/WSW,1,0,54853,120.42,36.17,山东,青岛,崂山
2/23/2020 0:00,1.3,1026,49,19/NNE,0.7,0,54853,120.42,36.17,山东,青岛,崂山
2/23/2020 1:00,0.9,1026.1,57,271/W,0.9,0,54853,120.42,36.17,山东,青岛,崂山
2/23/2020 2:00,0.6,1026,59,295/WNW,1.5,0,54853,120.42,36.17,山东,青岛,崂山
2/23/2020 3:00,0.2,1025,61,207/SSW,0.3,0,54853,120.42,36.17,山东,青岛,崂山
2/23/2020 4:00,1,1025,57,151/SSE,1.6,0,54853,120.42,36.17,山东,青岛,崂山
2/23/2020 5:00,1.7,1024,55,136/SE,1.2,0,54853,120.42,36.17,山东,青岛,崂山
2/23/2020 6:00,1.8,1023.9,58,133/SE,2.2,0,54853,120.42,36.17,山东,青岛,崂山
2/23/2020 7:00,2.4,1024,64,140/SE,2.7,0,54853,120.42,36.17,山东,青岛,崂山
2/23/2020 8:00,4.7,1024,64,113/ESE,3.7,0,54853,120.42,36.17,山东,青岛,崂山
2/23/2020 9:00,6.4,1024,65,148/SSE,5.7,0,54853,120.42,36.17,山东,青岛,崂山
2/23/2020 10:00,7.3,1023,65,142/SE,7.3,0,54853,120.42,36.17,山东,青岛,崂山
2/23/2020 11:00,7.3,1022.7,67,135/SE,7.8,0,54853,120.42,36.17,山东,青岛,崂山
2/23/2020 12:00,7.5,1022,69,140/SE,8.7,0,54853,120.42,36.17,山东,青岛,崂山
2/23/2020 13:00,7.6,1020.4,70,144/SE,7.9,0,54853,120.42,36.17,山东,青岛,崂山
2/23/2020 14:00,7.6,1020,69,158/SSE,8,0,54853,120.42,36.17,山东,青岛,崂山
2/23/2020 15:00,7.5,1019,73,138/SE,6.1,0,54853,120.42,36.17,山东,青岛,崂山
2/23/2020 16:00,7.3,1018,76,135/SE,5.4,0,54853,120.42,36.17,山东,青岛,崂山
2/23/2020 17:00,6.7,1018,79,128/SE,3.4,0,54853,120.42,36.17,山东,青岛,崂山
2/23/2020 18:00,6.2,1017,82,117/ESE,4.2,0,54853,120.42,36.17,山东,青岛,崂山
2/23/2020 19:00,6.3,1017,80,116/ESE,5.3,0,54853,120.42,36.17,山东,青岛,崂山
2/23/2020 20:00,6.5,1017,76,124/SE,4.1,0,54853,120.42,36.17,山东,青岛,崂山
2/23/2020 21:00,6.7,1017.4,76,140/SE,4.1,0,54853,120.42,36.17,山东,青岛,崂山
2/23/2020 22:00,6.7,1017,76,154/SSE,3,0,54853,120.42,36.17,山东,青岛,崂山
2/23/2020 23:00,6.7,1016.8,76,112/ESE,3.2,0,54853,120.42,36.17,山东,青岛,崂山
2/24/2020 0:00,6.8,1017,75,113/ESE,4.3,0,54853,120.42,36.17,山东,青岛,崂山
2/24/2020 1:00,6.7,1017,76,104/ESE,3.4,0,54853,120.42,36.17,山东,青岛,崂山
2/24/2020 2:00,6.6,1016.2,78,151/SSE,3.2,0,54853,120.42,36.17,山东,青岛,崂山
2/24/2020 3:00,6.4,1015.5,79,115/ESE,2.7,0,54853,120.42,36.17,山东,青岛,崂山
2/24/2020 4:00,6.5,1015,77,114/ESE,2.5,0,54853,120.42,36.17,山东,青岛,崂山
2/24/2020 5:00,6.5,1014.4,78,137/SE,3.5,0,54853,120.42,36.17,山东,青岛,崂山
2/24/2020 6:00,6.3,1015,81,118/ESE,3.2,0,54853,120.42,36.17,山东,青岛,崂山
2/24/2020 7:00,6.3,1015,84,126/SE,3.2,0,54853,120.42,36.17,山东,青岛,崂山
2/24/2020 8:00,6.9,1014.4,82,139/SE,2.8,0,54853,120.42,36.17,山东,青岛,崂山
2/24/2020 9:00,9.1,1014,81,136/SE,4.4,0,54853,120.42,36.17,山东,青岛,崂山
2/24/2020 10:00,9,1013.8,84,149/SSE,5.6,0,54853,120.42,36.17,山东,青岛,崂山
2/24/2020 11:00,8.5,1013.9,89,142/SE,4.6,0,54853,120.42,36.17,山东,青岛,崂山
2/24/2020 12:00,8.3,1013,90,133/SE,5.5,0,54853,120.42,36.17,山东,青岛,崂山
2/24/2020 13:00,8.7,1012,90,178/S,4.4,0,54853,120.42,36.17,山东,青岛,崂山
2/24/2020 14:00,8.1,1011,97,107/ESE,3.6,1.1,54853,120.42,36.17,山东,青岛,崂山
2/24/2020 15:00,8,1010,97,189/S,1.3,0.5,54853,120.42,36.17,山东,青岛,崂山
2/24/2020 16:00,7.6,1010.2,98,145/SE,4.2,1.2,54853,120.42,36.17,山东,青岛,崂山
2/24/2020 17:00,7.8,1009.8,99,173/S,2.4,1.4,54853,120.42,36.17,山东,青岛,崂山
2/24/2020 18:00,8.2,1009.2,97,184/S,5.4,0.6,54853,120.42,36.17,山东,青岛,崂山
2/24/2020 19:00,8.8,1009.4,94,240/WSW,1.7,0.7,54853,120.42,36.17,山东,青岛,崂山
2/24/2020 20:00,9,1009,92,190/S,3.9,0,54853,120.42,36.17,山东,青岛,崂山
2/24/2020 21:00,9.1,1009.1,94,15/NNE,1.3,0,54853,120.42,36.17,山东,青岛,崂山
2/24/2020 22:00,8.7,1008.9,97,295/WNW,4.4,0,54853,120.42,36.17,山东,青岛,崂山
2/24/2020 23:00,8.4,1009,97,278/W,4.6,0,54853,120.42,36.17,山东,青岛,崂山
2/25/2020 0:00,8.4,1007.7,97,300/WNW,2.1,0,54853,120.42,36.17,山东,青岛,崂山
2/25/2020 1:00,8.3,1007.3,99,297/WNW,3.1,4.3,54853,120.42,36.17,山东,青岛,崂山
2/25/2020 2:00,8.3,1007,99,301/WNW,2.3,2.8,54853,120.42,36.17,山东,青岛,崂山
2/25/2020 3:00,8.2,1006.8,100,297/WNW,5.5,2.2,54853,120.42,36.17,山东,青岛,崂山
2/25/2020 4:00,8.5,1006,100,304/NW,3.8,0.7,54853,120.42,36.17,山东,青岛,崂山
2/25/2020 5:00,8.6,1006.8,99,308/NW,4,0.5,54853,120.42,36.17,山东,青岛,崂山
2/25/2020 6:00,9.2,1007.3,97,17/NNE,6.5,0,54853,120.42,36.17,山东,青岛,崂山
2/25/2020 7:00,9.2,1008,96,319/NW,5.8,0,54853,120.42,36.17,山东,青岛,崂山
2/25/2020 8:00,9.8,1008.8,92,344/NNW,6.1,0,54853,120.42,36.17,山东,青岛,崂山
2/25/2020 9:00,11.5,1009.8,89,73/ENE,1.2,0,54853,120.42,36.17,山东,青岛,崂山
2/25/2020 10:00,11,1010,86,157/SSE,2.1,0,54853,120.42,36.17,山东,青岛,崂山
2/25/2020 11:00,12.1,1011.2,74,338/NNW,5.6,0,54853,120.42,36.17,山东,青岛,崂山
2/25/2020 12:00,10.9,1011.6,79,16/NNE,8.1,0,54853,120.42,36.17,山东,青岛,崂山
2/25/2020 13:00,12.4,1011.1,67,15/NNE,4.5,0,54853,120.42,36.17,山东,青岛,崂山
2/25/2020 14:00,12.5,1012,71,28/NNE,4.8,0,54853,120.42,36.17,山东,青岛,崂山
2/25/2020 15:00,11.9,1012,74,319/NW,3.7,0,54853,120.42,36.17,山东,青岛,崂山
2/25/2020 16:00,11.5,1013,74,59/ENE,2.2,0,54853,120.42,36.17,山东,青岛,崂山
2/25/2020 17:00,9.8,1013.3,84,62/ENE,0.8,0,54853,120.42,36.17,山东,青岛,崂山
2/25/2020 18:00,10.6,1014,75,335/NNW,5.7,0,54853,120.42,36.17,山东,青岛,崂山
2/25/2020 19:00,9.4,1015.4,78,336/NNW,4,0,54853,120.42,36.17,山东,青岛,崂山
2/25/2020 20:00,8.3,1015.8,83,358/N,4.4,0,54853,120.42,36.17,山东,青岛,崂山
2/25/2020 21:00,7.5,1017,85,315/NW,5.6,0,54853,120.42,36.17,山东,青岛,崂山
2/25/2020 22:00,7.1,1017,83,309/NW,4.1,0,54853,120.42,36.17,山东,青岛,崂山
2/25/2020 23:00,6.5,1017.2,82,318/NW,4.4,0,54853,120.42,36.17,山东,青岛,崂山
2/26/2020 0:00,6,1017.6,86,297/WNW,5.5,0,54853,120.42,36.17,山东,青岛,崂山
2/26/2020 1:00,5.5,1018.1,88,298/WNW,6.2,0,54853,120.42,36.17,山东,青岛,崂山
2/26/2020 2:00,5.2,1018,90,309/NW,10,0,54853,120.42,36.17,山东,青岛,崂山
2/26/2020 3:00,4.7,1018.4,74,330/NNW,9.3,0,54853,120.42,36.17,山东,青岛,崂山
2/26/2020 4:00,3.7,1019,76,324/NW,9.9,0,54853,120.42,36.17,山东,青岛,崂山
2/26/2020 5:00,4.1,1019,51,324/NW,8.9,0,54853,120.42,36.17,山东,青岛,崂山
2/26/2020 6:00,4,1019.6,47,308/NW,6.8,0,54853,120.42,36.17,山东,青岛,崂山
2/26/2020 7:00,4.3,1020.4,42,301/WNW,6.6,0,54853,120.42,36.17,山东,青岛,崂山
2/26/2020 8:00,4.9,1021,39,323/NW,8.2,0,54853,120.42,36.17,山东,青岛,崂山
2/26/2020 9:00,5.9,1022,38,304/NW,8.3,0,54853,120.42,36.17,山东,青岛,崂山
2/26/2020 10:00,7.3,1022.5,36,327/NNW,7.5,0,54853,120.42,36.17,山东,青岛,崂山
2/26/2020 11:00,8,1022.4,40,316/NW,7,0,54853,120.42,36.17,山东,青岛,崂山
2/26/2020 12:00,9.2,1022,39,328/NNW,9,0,54853,120.42,36.17,山东,青岛,崂山
2/26/2020 13:00,9.7,1022,36,335/NNW,12.1,0,54853,120.42,36.17,山东,青岛,崂山
2/26/2020 14:00,10.3,1021.7,40,315/NW,9.3,0,54853,120.42,36.17,山东,青岛,崂山
2/26/2020 15:00,9.9,1021.8,37,16/NNE,9.8,0,54853,120.42,36.17,山东,青岛,崂山
2/26/2020 16:00,9.3,1022,39,334/NNW,8.4,0,54853,120.42,36.17,山东,青岛,崂山
2/26/2020 17:00,8,1022.6,40,344/NNW,8,0,54853,120.42,36.17,山东,青岛,崂山
2/26/2020 18:00,6.6,1023.1,41,325/NW,8.9,0,54853,120.42,36.17,山东,青岛,崂山
2/26/2020 19:00,5.2,1023.9,37,325/NW,9.2,0,54853,120.42,36.17,山东,青岛,崂山
2/26/2020 20:00,3.8,1024.3,34,326/NW,8.9,0,54853,120.42,36.17,山东,青岛,崂山
2/26/2020 21:00,3.2,1025,34,319/NW,4.9,0,54853,120.42,36.17,山东,青岛,崂山
2/26/2020 22:00,2.6,1025,38,318/NW,9.9,0,54853,120.42,36.17,山东,青岛,崂山
2/26/2020 23:00,1.9,1025.2,40,329/NNW,9.3,0,54853,120.42,36.17,山东,青岛,崂山
2/27/2020 0:00,1.1,1025.1,51,312/NW,8.1,0,54853,120.42,36.17,山东,青岛,崂山
2/27/2020 1:00,0.7,1025,55,314/NW,5.4,0,54853,120.42,36.17,山东,青岛,崂山
2/27/2020 2:00,0.5,1024.8,56,295/WNW,6.5,0,54853,120.42,36.17,山东,青岛,崂山
2/27/2020 3:00,0.7,1024.4,51,300/WNW,3.9,0,54853,120.42,36.17,山东,青岛,崂山
2/27/2020 4:00,0.2,1024,56,288/WNW,4.2,0,54853,120.42,36.17,山东,青岛,崂山
2/27/2020 5:00,0.1,1024,55,289/WNW,4.6,0,54853,120.42,36.17,山东,青岛,崂山
2/27/2020 6:00,0.3,1024.7,56,297/WNW,5.6,0,54853,120.42,36.17,山东,青岛,崂山
2/27/2020 7:00,0.4,1024.9,54,339/NNW,0.7,0,54853,120.42,36.17,山东,青岛,崂山
2/27/2020 8:00,1.2,1026,57,299/WNW,4.6,0,54853,120.42,36.17,山东,青岛,崂山
2/27/2020 9:00,3.4,1026,47,283/WNW,2.9,0,54853,120.42,36.17,山东,青岛,崂山
2/27/2020 10:00,5.7,1026,41,22/NNE,1.7,0,54853,120.42,36.17,山东,青岛,崂山
2/27/2020 11:00,5.3,1026,47,171/S,2.5,0,54853,120.42,36.17,山东,青岛,崂山
2/27/2020 12:00,5,1025,51,138/SE,3.8,0,54853,120.42,36.17,山东,青岛,崂山
2/27/2020 13:00,6.3,1024,51,194/SSW,4.1,0,54853,120.42,36.17,山东,青岛,崂山
2/27/2020 14:00,6.1,1023,46,103/ESE,5.2,0,54853,120.42,36.17,山东,青岛,崂山
2/27/2020 15:00,4.9,1022,54,149/SSE,4.4,0,54853,120.42,36.17,山东,青岛,崂山
2/27/2020 16:00,4.4,1022,61,173/S,4,0,54853,120.42,36.17,山东,青岛,崂山
2/27/2020 17:00,4.8,1022,41,145/SE,3.5,0,54853,120.42,36.17,山东,青岛,崂山
2/27/2020 18:00,4.4,1021,54,165/SSE,3.9,0,54853,120.42,36.17,山东,青岛,崂山
2/27/2020 19:00,4.2,1021.4,59,138/SE,3.2,0,54853,120.42,36.17,山东,青岛,崂山
2/27/2020 20:00,4.2,1021,60,143/SE,2.9,0,54853,120.42,36.17,山东,青岛,崂山
2/27/2020 21:00,4.2,1021.1,63,150/SSE,3.2,0,54853,120.42,36.17,山东,青岛,崂山
2/27/2020 22:00,4.2,1021,66,105/ESE,2.6,0,54853,120.42,36.17,山东,青岛,崂山
2/27/2020 23:00,4.1,1020,67,106/ESE,0.8,0,54853,120.42,36.17,山东,青岛,崂山
2/28/2020 0:00,4.1,1019,68,97/E,0.5,0,54853,120.42,36.17,山东,青岛,崂山
2/28/2020 1:00,1.6,1019,85,150/SSE,1.6,0.3,54853,120.42,36.17,山东,青岛,崂山
2/28/2020 2:00,1.3,1018.8,92,291/WNW,2.6,0.2,54853,120.42,36.17,山东,青岛,崂山
2/28/2020 3:00,0.7,1017.2,93,169/S,1.7,0.6,54853,120.42,36.17,山东,青岛,崂山
2/28/2020 4:00,0.4,1017,95,185/S,1.8,1,54853,120.42,36.17,山东,青岛,崂山
2/28/2020 5:00,0.3,1016.8,97,162/SSE,1.9,0.8,54853,120.42,36.17,山东,青岛,崂山
2/28/2020 6:00,0.7,1015.7,98,149/SSE,3.4,0.6,54853,120.42,36.17,山东,青岛,崂山
2/28/2020 7:00,1.4,1015,98,116/ESE,4.5,1,54853,120.42,36.17,山东,青岛,崂山
2/28/2020 8:00,2,1016,94,163/SSE,3.1,1.4,54853,120.42,36.17,山东,青岛,崂山
2/28/2020 9:00,2.5,1015.7,94,157/SSE,2.4,0.3,54853,120.42,36.17,山东,青岛,崂山
2/28/2020 10:00,3.2,1016,92,150/SSE,0.9,0,54853,120.42,36.17,山东,青岛,崂山
2/28/2020 11:00,5,1015.1,82,147/SSE,3.6,0,54853,120.42,36.17,山东,青岛,崂山
2/28/2020 12:00,5.4,1015,81,148/SSE,2.6,0,54853,120.42,36.17,山东,青岛,崂山
2/28/2020 13:00,6.3,1013.2,73,151/SSE,1.7,0,54853,120.42,36.17,山东,青岛,崂山
2/28/2020 14:00,6.1,1013,79,127/SE,3.4,0,54853,120.42,36.17,山东,青岛,崂山
2/28/2020 15:00,5.9,1012.6,80,152/SSE,2.1,0,54853,120.42,36.17,山东,青岛,崂山
2/28/2020 16:00,5.4,1012.7,83,117/ESE,2.5,0,54853,120.42,36.17,山东,青岛,崂山
2/28/2020 17:00,5.2,1012.5,85,208/SSW,0.9,0,54853,120.42,36.17,山东,青岛,崂山
2/28/2020 18:00,4.4,1012,89,171/S,1.4,0,54853,120.42,36.17,山东,青岛,崂山
2/28/2020 19:00,4.4,1012.9,90,174/S,1.2,0,54853,120.42,36.17,山东,青岛,崂山
2/28/2020 20:00,3.8,1013.5,93,268/W,0.9,0,54853,120.42,36.17,山东,青岛,崂山
2/28/2020 21:00,3.9,1013.4,94,306/NW,0.8,0,54853,120.42,36.17,山东,青岛,崂山
2/28/2020 22:00,4,1013.3,92,268/W,1.2,0,54853,120.42,36.17,山东,青岛,崂山
2/28/2020 23:00,3.6,1013.3,90,299/WNW,1.9,0,54853,120.42,36.17,山东,青岛,崂山
2/29/2020 0:00,3.3,1013,90,322/NW,2.9,0,54853,120.42,36.17,山东,青岛,崂山
2/29/2020 1:00,3.7,1013,88,329/NNW,2.7,0,54853,120.42,36.17,山东,青岛,崂山
2/29/2020 2:00,3.8,1013,88,287/WNW,1.3,0,54853,120.42,36.17,山东,青岛,崂山
2/29/2020 3:00,3.8,1012,88,284/WNW,1.8,0,54853,120.42,36.17,山东,青岛,崂山
2/29/2020 4:00,3.9,1012,88,355/N,3.1,0,54853,120.42,36.17,山东,青岛,崂山
2/29/2020 5:00,4,1013,86,286/WNW,2.2,0,54853,120.42,36.17,山东,青岛,崂山
2/29/2020 6:00,4,1012.4,86,348/NNW,3.8,0,54853,120.42,36.17,山东,青岛,崂山
2/29/2020 7:00,4,1013,86,345/NNW,2.1,0,54853,120.42,36.17,山东,青岛,崂山
2/29/2020 8:00,4.2,1014,85,301/WNW,1,0,54853,120.42,36.17,山东,青岛,崂山
2/29/2020 9:00,4.6,1013.7,84,79/E,1.3,0,54853,120.42,36.17,山东,青岛,崂山
2/29/2020 10:00,5.4,1013.5,79,103/ESE,0.9,0,54853,120.42,36.17,山东,青岛,崂山
2/29/2020 11:00,5.7,1013,78,166/SSE,2.3,0,54853,120.42,36.17,山东,青岛,崂山
2/29/2020 12:00,6.6,1013,78,148/SSE,3.9,0,54853,120.42,36.17,山东,青岛,崂山
2/29/2020 13:00,7.2,1013,73,146/SE,2.9,0,54853,120.42,36.17,山东,青岛,崂山
2/29/2020 14:00,7.3,1012,75,196/SSW,1.3,0,54853,120.42,36.17,山东,青岛,崂山
2/29/2020 15:00,5.8,1012,83,152/SSE,3.9,0,54853,120.42,36.17,山东,青岛,崂山
2/29/2020 16:00,5.8,1011.7,84,166/SSE,2.4,0,54853,120.42,36.17,山东,青岛,崂山
2/29/2020 17:00,5.8,1012,84,154/SSE,1.1,0,54853,120.42,36.17,山东,青岛,崂山
2/29/2020 18:00,5.9,1013,84,323/NW,0.3,0,54853,120.42,36.17,山东,青岛,崂山
2/29/2020 19:00,6,1013.1,86,,0.1,0,54853,120.42,36.17,山东,青岛,崂山
2/29/2020 20:00,5.8,1013,93,304/NW,2.3,0,54853,120.42,36.17,山东,青岛,崂山
2/29/2020 21:00,5.7,1014,94,316/NW,1.8,0.1,54853,120.42,36.17,山东,青岛,崂山
2/29/2020 22:00,5.7,1014.4,96,52/NE,0.6,0,54853,120.42,36.17,山东,青岛,崂山
2/29/2020 23:00,5.7,1014.3,97,306/NW,2.4,0,54853,120.42,36.17,山东,青岛,崂山
3/1/2020 0:00,6,1014,92,294/WNW,1.8,0,54853,120.42,36.17,山东,青岛,崂山
3/1/2020 1:00,5.8,1014,96,198/SSW,0.3,0,54853,120.42,36.17,山东,青岛,崂山
3/1/2020 2:00,5.8,1014,96,288/WNW,2.1,0,54853,120.42,36.17,山东,青岛,崂山
3/1/2020 3:00,5.9,1014,91,324/NW,3.4,0,54853,120.42,36.17,山东,青岛,崂山
3/1/2020 4:00,5.8,1014,90,316/NW,4.2,0,54853,120.42,36.17,山东,青岛,崂山
3/1/2020 5:00,5.6,1014,86,329/NNW,4.1,0,54853,120.42,36.17,山东,青岛,崂山
3/1/2020 6:00,5.6,1014,85,323/NW,5.7,0,54853,120.42,36.17,山东,青岛,崂山
3/1/2020 7:00,5.6,1015,85,315/NW,5.1,0,54853,120.42,36.17,山东,青岛,崂山
3/1/2020 8:00,5.7,1015,84,314/NW,4.2,0,54853,120.42,36.17,山东,青岛,崂山
3/1/2020 9:00,5.8,1016,84,318/NW,4.8,0,54853,120.42,36.17,山东,青岛,崂山
3/1/2020 10:00,5.2,1015.9,88,325/NW,6.5,0,54853,120.42,36.17,山东,青岛,崂山
3/1/2020 11:00,5.6,1016,82,337/NNW,5.7,0,54853,120.42,36.17,山东,青岛,崂山
3/1/2020 12:00,5.5,1015.8,83,342/NNW,7.3,0,54853,120.42,36.17,山东,青岛,崂山
3/1/2020 13:00,5.9,1015.4,83,309/NW,3.7,0,54853,120.42,36.17,山东,青岛,崂山
3/1/2020 14:00,7,1015.1,72,332/NNW,6.2,0,54853,120.42,36.17,山东,青岛,崂山
3/1/2020 15:00,6.8,1016,73,308/NW,6.6,0,54853,120.42,36.17,山东,青岛,崂山
3/1/2020 16:00,6.6,1016,78,308/NW,8.8,0,54853,120.42,36.17,山东,青岛,崂山
3/1/2020 17:00,6.1,1016,78,304/NW,8.2,0,54853,120.42,36.17,山东,青岛,崂山
3/1/2020 18:00,5.4,1017.5,75,305/NW,9.5,0,54853,120.42,36.17,山东,青岛,崂山
3/1/2020 19:00,4.8,1018,76,348/NNW,10.2,0,54853,120.42,36.17,山东,青岛,崂山
3/1/2020 20:00,3.5,1019.3,76,320/NW,7.1,0,54853,120.42,36.17,山东,青岛,崂山
3/1/2020 21:00,3,1020,73,318/NW,8,0,54853,120.42,36.17,山东,青岛,崂山
3/1/2020 22:00,2.6,1020.1,75,310/NW,9.1,0,54853,120.42,36.17,山东,青岛,崂山
3/1/2020 23:00,2.2,1021,76,309/NW,6.9,0,54853,120.42,36.17,山东,青岛,崂山
3/2/2020 0:00,1.8,1021,79,314/NW,2.6,0,54853,120.42,36.17,山东,青岛,崂山
3/2/2020 1:00,1.5,1020.9,82,294/WNW,4.8,0,54853,120.42,36.17,山东,青岛,崂山
3/2/2020 2:00,0.9,1021,84,312/NW,4,0,54853,120.42,36.17,山东,青岛,崂山
3/2/2020 3:00,0.5,1021,87,306/NW,4,0,54853,120.42,36.17,山东,青岛,崂山
3/2/2020 4:00,-0.3,1021,92,317/NW,3.5,0,54853,120.42,36.17,山东,青岛,崂山
3/2/2020 5:00,-0.8,1021.5,94,312/NW,2.8,0,54853,120.42,36.17,山东,青岛,崂山
3/2/2020 6:00,-1,1022.3,93,310/NW,4.1,0,54853,120.42,36.17,山东,青岛,崂山
3/2/2020 7:00,-0.9,1022,94,309/NW,3.4,0,54853,120.42,36.17,山东,青岛,崂山
3/2/2020 8:00,0.6,1023,90,297/WNW,3.8,0,54853,120.42,36.17,山东,青岛,崂山
3/2/2020 9:00,2.8,1022.8,78,285/WNW,3,0,54853,120.42,36.17,山东,青岛,崂山
3/2/2020 10:00,5.2,1022.8,61,169/S,3.5,0,54853,120.42,36.17,山东,青岛,崂山
3/2/2020 11:00,4.6,1023,65,163/SSE,5.8,0,54853,120.42,36.17,山东,青岛,崂山
3/2/2020 12:00,4.1,1022.6,66,167/SSE,5.8,0,54853,120.42,36.17,山东,青岛,崂山
3/2/2020 13:00,4.2,1022,70,148/SSE,4.9,0,54853,120.42,36.17,山东,青岛,崂山
3/2/2020 14:00,4.5,1021,68,160/SSE,3.4,0,54853,120.42,36.17,山东,青岛,崂山
3/2/2020 15:00,4.8,1020.6,67,192/SSW,3.8,0,54853,120.42,36.17,山东,青岛,崂山
3/2/2020 16:00,4.6,1020.1,66,143/SE,3.7,0,54853,120.42,36.17,山东,青岛,崂山
3/2/2020 17:00,4.1,1020,66,143/SE,3.4,0,54853,120.42,36.17,山东,青岛,崂山
3/2/2020 18:00,3.4,1020,68,112/ESE,2.8,0,54853,120.42,36.17,山东,青岛,崂山
3/2/2020 19:00,2.1,1020,76,114/ESE,2.2,0,54853,120.42,36.17,山东,青岛,崂山
3/2/2020 20:00,2,1020,74,129/SE,1.6,0,54853,120.42,36.17,山东,青岛,崂山
3/2/2020 21:00,1.9,1020.3,74,126/SE,2.3,0,54853,120.42,36.17,山东,青岛,崂山
3/2/2020 22:00,1.9,1020,73,189/S,0.9,0,54853,120.42,36.17,山东,青岛,崂山
3/2/2020 23:00,1.7,1020.3,73,138/SE,1.1,0,54853,120.42,36.17,山东,青岛,崂山
3/3/2020 0:00,0.8,1019.9,78,329/NNW,0.9,0,54853,120.42,36.17,山东,青岛,崂山
3/3/2020 1:00,0.9,1019.4,78,334/NNW,0.7,0,54853,120.42,36.17,山东,青岛,崂山
3/3/2020 2:00,1.3,1019.2,78,101/E,1,0,54853,120.42,36.17,山东,青岛,崂山
3/3/2020 3:00,2.1,1018.4,78,132/SE,1.6,0,54853,120.42,36.17,山东,青岛,崂山
3/3/2020 4:00,1.8,1018.3,79,110/ESE,0.8,0,54853,120.42,36.17,山东,青岛,崂山
3/3/2020 5:00,1.7,1018.3,80,116/ESE,1.5,0,54853,120.42,36.17,山东,青岛,崂山
3/3/2020 6:00,1.6,1017.9,82,107/ESE,1.9,0,54853,120.42,36.17,山东,青岛,崂山
3/3/2020 7:00,2.3,1017.9,81,101/E,2.2,0,54853,120.42,36.17,山东,青岛,崂山
3/3/2020 8:00,4.1,1018.6,77,109/ESE,2.2,0,54853,120.42,36.17,山东,青岛,崂山
3/3/2020 9:00,5.7,1019,71,208/SSW,4.5,0,54853,120.42,36.17,山东,青岛,崂山
3/3/2020 10:00,6.1,1018.9,68,215/SW,6,0,54853,120.42,36.17,山东,青岛,崂山
3/3/2020 11:00,6.4,1018.4,71,210/SSW,3.8,0,54853,120.42,36.17,山东,青岛,崂山
